x1,x2,x3,x4,x5,x6,x7,z
0.319090064269206,0,0.826501840405584,1,0.173498159594416,0.625043405792069,0,0.754056579148576
0.319090064269206,0,0.901387226251672,1,0.0986127737483277,0.633758186043236,0,0.855829203093207
0.319090064269206,0,0.886690311741646,1,0.113309688258354,0.600016000426678,0,0.791894483015053
0.319090064269206,0,0.851732369830312,1,0.148267630169688,0.580682624685464,0,0.523608020906895
0.303765901324936,0,0.813497619714366,1,0.186502380285634,0.600072008641037,0,0.506921799022413
0.303765901324936,0,0.928551949822743,1,0.0714480501772565,0.584362460555534,0,0.596452041247126
0.485065502686992,0,0.774647887323944,1,0.225352112676056,0.633802816901408,0,0.619653707251368
0.485065502686992,0,0.887323943661972,1,0.112676056338028,0.633802816901408,0,0.662362741677679
0.333390952962433,0,0.9,1,0.0999999999999999,0.6,0,0.628399631058324
0.333390952962433,0,0.897260273972603,1,0.102739726027397,0.616438356164384,0,0.53081907574647
0.483023431724056,0,0.891304347826087,1,0.108695652173913,0.652173913043478,0,0.639600108229793
0.310780531424838,0,0.74,1,0.26,1.48,0,0.791877212248183
0.445586185296255,0,0.7,1,0.3,1,0,0.710377939922684
0.445586185296255,0,0.55,1,0.45,1,0,0.725036224371231
0.445586185296255,0,0.4,1,0.6,1,0,0.743826782393615
0.517122916666667,0,0.677777777777778,1,0.322222222222222,0.666666666666667,0,0.893360329437204
0.59769387755102,0,0.45,1,0.55,0.49,0,1.08079025732791
0.56428,0,0.905511811023622,1,0.0944881889763779,0.47244094488189,0,0.540034229638949
0.56428,0,0.511811023622047,1,0.488188976377953,0.47244094488189,0,0.520369112590729
0.56428,0,0.433070866141732,1,0.566929133858268,0.47244094488189,0,0.512877989907508
0.56428,0,0.196850393700787,1,0.803149606299213,0.47244094488189,0,0.53053808049792
0.56428,0,0.118110236220472,1,0.881889763779528,0.47244094488189,0,0.58217869759263
0.56428,0,0.078740157480315,1,0.921259842519685,0.47244094488189,0,0.627311239274341
0.368816399721904,0,0.76,1,0.24,0.48,0,0.963378239915896
0.319910923335509,0.485714285714286,0.0926910299003322,0.204318936877076,0.111627906976744,0.465116279069767,0.867647058823529,0.977449108838615
0.319090064269206,0.244444444444444,0.0329214858090238,0.243450571718049,0.210529085909025,0.592113054119133,0.681818181818182,0.706887973261482
