x1,x2,x3,x4,x5,x6,x7,z
0.319090064269206,0.244444444444444,-0.394023969791496,-0.373173534723362,0.0208504350681332,0.671631766690049,0.681818181818182,0.839281883104997
0.319090064269206,0.244444444444444,-0.236871537783392,-0.0263424518743668,0.210529085909025,0.592113054119133,0.681818181818182,0.15840728555555
0.303765901324936,0.466666666666667,-0.672080649677961,-0.533464015681882,0.138616633996079,0.600072008641037,0.595238095238095,0.619216333095626
0.303765901324936,0.466666666666667,-0.66759388038943,-0.596105702364395,0.0714881780250348,0.596065964633419,0.595238095238095,0.596639931467102
0.303765901324936,0.466666666666667,-0.348715114672561,-0.072395689416966,0.276319425255595,0.592113054119133,0.595238095238095,0.622362909030297
0.303765901324936,0.466666666666667,-0.553916004540295,-0.270147559591373,0.283768444948922,0.608075239176261,0.595238095238095,0.341715149252333
0.303765901324936,0.466666666666667,-0.448435689455388,-0.158748551564311,0.289687137891078,0.620758152623738,0.595238095238095,0.447696717279604
0,0.177777777777778,-0.282352941176471,-0.220588235294118,0.0617647058823529,0.661764705882353,0.75,0.767725683042495
0.407680038601243,0.177777777777778,-0.268531468531469,-0.153846153846154,0.114685314685315,0.629370629370629,0.75,0.587636555476274
0.409335897816389,0.177777777777778,-0.274285714285714,-0.128571428571429,0.145714285714286,0.642857142857143,0.9375,0.46265077163243
0.310780531424838,0.331081081081081,-0.57,-0.07,0.5,1.48,1.03061224489796,0.686465144042496
0.310780531424838,0.331081081081081,-0.63,-0.13,0.5,1.48,1.03061224489796,0.570400540219558
0.310780531424838,0.331081081081081,-0.97,-0.47,0.5,1.48,1.03061224489796,0.488214059974542
0.310780531424838,0.331081081081081,-1.176,-1.1,0.076,1.48,1.03061224489796,0.980584609709258
0.310780531424838,0.331081081081081,-0.1,-0.09,0.01,1.48,1.03061224489796,0.878443644035394
0.310780531424838,0.331081081081081,-0.15,-0.14,0.01,1.48,1.03061224489796,0.7644092876495
0.310780531424838,0.331081081081081,-0.51,-0.5,0.01,1.48,1.03061224489796,0.454357326291246
0.310780531424838,0.331081081081081,-0.27,-0.26,0.01,1.48,1.03061224489796,0.331980966911681
0.490418196590535,0.8,-1.375,-1.25,0.125,0.833333333333333,0.125,1.17995552612205
0.490418196590535,0.8,-0.358333333333333,-0.233333333333333,0.125,0.833333333333333,0.125,1.01018683173134
0.490418196590535,0.8,-0.2125,-0.0875,0.125,0.833333333333333,0.125,0.828643804565013
0.507221330431616,0.733333333333333,-1.08333333333333,-0.958333333333333,0.125,0.625,0.181818181818182,1.01799173577901
0.507221330431616,0.733333333333333,-0.5,-0.375,0.125,0.625,0.181818181818182,0.844210661171927
0.507221330431616,0.733333333333333,-0.308333333333333,-0.183333333333333,0.125,0.625,0.181818181818182,0.983043879652561
0.507221330431616,0.733333333333333,-0.158333333333333,-0.0333333333333333,0.125,0.625,0.181818181818182,0.845727609832145
0.275114044787009,0.378531073446328,-0.67,-0.583333333333333,0.0866666666666666,0.7375,1.40298507462687,0.903148404490327
0.275114044787009,0.378531073446328,-0.67,-0.416666666666667,0.253333333333333,0.7375,1.40298507462687,0.620783966054486
0.275114044787009,0.378531073446328,-0.645833333333333,-0.183333333333333,0.4625,0.7375,1.40298507462687,0.259057924599257
0.275114044787009,0.378531073446328,-0.504166666666667,-0.0416666666666667,0.4625,0.7375,1.40298507462687,0.177572460465502
0.116617219019459,0.38961038961039,-0.3,-0.225,0.075,0.320833333333333,0.866666666666667,0.801107471346089
0.116617219019459,0.38961038961039,-0.241666666666667,-0.0958333333333333,0.145833333333333,0.320833333333333,0.866666666666667,0.672002095615461
0.116617219019459,0.38961038961039,-0.204166666666667,-0.0583333333333333,0.145833333333333,0.320833333333333,0.866666666666667,0.802997722141214
0.449391466091054,0.48780487804878,-0.6,-0.541666666666667,0.0583333333333333,0.5125,1.83333333333333,0.852769874738052
0.449391466091054,0.48780487804878,-0.6,-0.333333333333333,0.266666666666667,0.5125,1.83333333333333,0.701349171780048
0.449391466091054,0.48780487804878,-0.391666666666667,-0.0833333333333334,0.308333333333333,0.5125,1.83333333333333,0.409634745989158
0.445586185296255,0.85,-1.1,-0.5,0.6,1,0.0882352941176471,0.867378105879455
0.445586185296255,0.85,-2.04,-1.5,0.54,1,0.0882352941176471,0.957840510952416
0.445586185296255,0.85,-0.685,-0.235,0.45,1,0.0882352941176471,0.803672988782254
0.445586185296255,0.7,-0.685,-0.235,0.45,1,0.214285714285714,0.609599691306896
